H<datetime,DIFF1_mean[mV],DIFF1_rms[mV],DIFF1_min[mV],DIFF1_max[mV],DIFF3_mean[mV],DIFF3_rms[mV],DIFF3_min[mV],DIFF3_max[mV],V2rms[V],P2real[W],PF2[],f2[Hz],notes>
M<2024/07/29 19:37:52,1751.40,1751.39,1749.38,1752.75,0.05,0.06,0.00,0.09,233.60,-0.16,-0.00,49.936,>
M<2024/07/29 19:38:02,1749.58,1749.59,1747.50,1751.50,0.05,0.05,0.00,0.09,233.28,0.78,0.00,49.940,>
M<2024/07/29 19:38:12,1747.13,1747.13,1744.50,1749.25,0.05,0.05,-0.02,0.12,233.60,-0.47,-0.00,50.025,>
M<2024/07/29 19:38:22,1744.56,1744.56,1742.00,1746.75,0.05,0.05,0.00,0.09,233.65,-0.50,-0.00,49.986,>
M<2024/07/29 19:38:32,1741.06,1741.07,1737.75,1743.63,0.05,0.05,0.00,0.09,233.38,-0.15,-0.00,49.984,>
M<2024/07/29 19:38:42,1738.78,1738.77,1736.75,1740.63,0.05,0.05,0.00,0.09,232.96,-0.71,-0.00,49.941,>
M<2024/07/29 19:38:52,1735.30,1735.30,1732.25,1738.38,0.05,0.05,0.00,0.09,232.64,-0.47,-0.00,49.898,>
M<2024/07/29 19:39:02,1732.51,1732.52,1730.50,1734.50,0.05,0.05,0.00,0.11,232.86,0.79,0.00,49.924,>
M<2024/07/29 19:39:12,1730.54,1730.55,1728.13,1732.50,0.05,0.05,0.00,0.09,232.88,0.69,0.00,50.094,>
M<2024/07/29 19:39:22,1728.51,1728.50,1726.63,1730.00,0.05,0.05,0.00,0.09,233.04,0.31,0.00,49.967,>
M<2024/07/29 19:39:32,1726.84,1726.84,1724.88,1728.13,0.05,0.05,0.00,0.11,233.15,-0.01,-0.00,49.941,>
M<2024/07/29 19:39:42,1725.32,1725.31,1723.38,1726.75,0.05,0.05,-0.02,0.09,232.99,0.15,0.00,49.915,>
M<2024/07/29 19:39:52,1724.30,1724.31,1722.75,1725.88,0.05,0.05,0.00,0.11,232.96,-0.09,-0.00,49.929,>
M<2024/07/29 19:40:02,1723.90,1723.89,1722.38,1725.13,0.05,0.05,0.00,0.09,233.59,0.42,0.00,49.917,>
M<2024/07/29 19:40:12,1723.69,1723.69,1722.25,1724.75,0.05,0.05,0.00,0.09,233.51,-0.30,-0.00,49.907,>
M<2024/07/29 19:40:23,1722.99,1722.98,1721.00,1724.38,0.05,0.05,0.00,0.09,233.56,-0.21,-0.00,49.977,>
M<2024/07/29 19:40:33,1721.19,1721.18,1719.25,1723.00,0.05,0.05,0.00,0.09,233.45,0.49,0.00,49.935,>
M<2024/07/29 19:40:43,1720.36,1720.36,1718.50,1721.75,0.05,0.05,0.00,0.09,233.16,0.28,0.00,49.930,>
M<2024/07/29 19:40:53,1719.44,1719.44,1717.75,1720.50,0.05,0.05,0.00,0.12,233.18,-0.15,-0.00,49.978,>
M<2024/07/29 19:41:03,1718.30,1718.31,1716.38,1719.88,0.05,0.05,0.00,0.12,232.70,-0.43,-0.00,49.898,>
M<2024/07/29 19:41:13,1716.68,1716.68,1714.50,1718.38,0.05,0.05,0.00,0.09,232.65,-0.40,-0.00,49.967,>
M<2024/07/29 19:41:23,1714.79,1714.78,1712.75,1716.50,0.05,0.05,0.00,0.09,233.65,-0.15,-0.00,49.895,>
M<2024/07/29 19:41:33,1712.83,1712.82,1710.75,1714.63,0.05,0.05,0.00,0.09,233.61,0.13,0.00,49.965,>
M<2024/07/29 19:41:43,1710.76,1710.76,1708.13,1712.88,0.05,0.05,0.00,0.12,233.78,-0.15,-0.00,49.886,>
M<2024/07/29 19:41:53,1706.66,1706.66,1702.50,1710.00,0.05,0.05,-0.04,0.09,233.66,0.26,0.00,50.013,>
M<2024/07/29 19:42:03,1702.34,1702.34,1699.38,1704.50,0.05,0.05,0.00,0.09,233.53,-0.09,-0.00,49.935,>
M<2024/07/29 19:42:13,1699.63,1699.63,1697.50,1701.25,0.05,0.05,0.00,0.08,233.64,0.36,0.00,49.926,>
M<2024/07/29 19:42:23,1699.74,1699.73,1697.75,1701.00,0.05,0.05,0.00,0.13,233.89,0.07,0.00,49.910,>
M<2024/07/29 19:42:33,1698.43,1698.43,1696.38,1700.25,0.04,0.05,0.00,0.09,233.91,-0.25,-0.00,49.927,>
M<2024/07/29 19:42:43,1696.54,1696.54,1693.75,1698.38,0.04,0.05,-0.02,0.09,233.79,0.08,0.00,50.038,>
M<2024/07/29 19:42:53,1693.08,1693.08,1690.50,1695.50,0.04,0.05,0.00,0.09,233.80,-0.14,-0.00,49.915,>
M<2024/07/29 19:43:03,1690.09,1690.09,1687.00,1692.63,0.04,0.05,0.00,0.08,233.91,0.43,0.00,49.920,>
M<2024/07/29 19:43:13,1688.69,1688.69,1686.50,1690.38,0.04,0.05,0.00,0.09,233.53,-0.08,-0.00,49.891,>
M<2024/07/29 19:43:23,1686.50,1686.50,1684.50,1688.38,0.04,0.04,0.00,0.09,233.14,-0.13,-0.00,49.913,>
M<2024/07/29 19:43:33,1684.68,1684.67,1682.50,1686.38,0.04,0.05,0.00,0.09,232.96,-0.30,-0.00,49.904,>
M<2024/07/29 19:43:43,1682.09,1682.09,1679.63,1684.13,0.04,0.04,0.00,0.08,232.75,0.63,0.00,49.948,>
M<2024/07/29 19:43:53,1679.98,1679.98,1678.00,1681.88,0.04,0.04,0.00,0.09,232.41,-0.00,-0.00,49.961,>
M<2024/07/29 19:44:03,1678.40,1678.41,1676.50,1679.75,0.04,0.04,-0.06,0.08,232.26,0.40,0.00,49.917,>
M<2024/07/29 19:44:14,1676.18,1676.18,1673.63,1678.38,0.04,0.04,0.00,0.13,232.45,-0.00,-0.00,49.899,>
M<2024/07/29 19:44:24,1673.39,1673.38,1670.75,1675.50,0.04,0.04,0.00,0.08,232.27,-0.16,-0.00,49.942,>
M<2024/07/29 19:44:34,1670.41,1670.42,1668.25,1672.38,0.04,0.04,0.00,0.08,232.31,0.31,0.00,49.939,>
M<2024/07/29 19:44:44,1667.78,1667.78,1665.50,1669.50,0.04,0.04,0.00,0.09,232.11,0.15,0.00,49.933,>
M<2024/07/29 19:44:54,1665.39,1665.39,1663.13,1667.13,0.04,0.04,0.00,0.11,232.07,0.08,0.00,49.909,>
M<2024/07/29 19:45:05,1662.61,1662.61,1660.38,1664.75,0.04,0.04,-0.02,0.08,232.12,0.00,0.00,49.930,>
M<2024/07/29 19:45:15,1660.02,1660.02,1657.75,1662.13,0.04,0.04,0.00,0.08,232.50,-0.09,-0.00,49.936,>
M<2024/07/29 19:45:25,1657.20,1657.20,1654.38,1659.25,0.04,0.04,0.00,0.08,232.95,0.06,0.00,50.007,>
M<2024/07/29 19:45:35,1655.94,1655.94,1653.88,1657.38,0.04,0.04,0.00,0.09,233.05,0.44,0.00,49.977,>
M<2024/07/29 19:45:45,1653.81,1653.81,1651.75,1655.75,0.04,0.04,0.00,0.10,232.74,-0.20,-0.00,49.922,>
M<2024/07/29 19:45:56,1652.43,1652.43,1650.50,1653.63,0.04,0.04,0.00,0.13,232.43,0.09,0.00,50.021,>
M<2024/07/29 19:46:06,1650.50,1650.50,1648.00,1652.38,0.04,0.04,0.00,0.07,231.87,0.02,0.00,49.899,>
M<2024/07/29 19:46:16,1648.54,1648.54,1646.75,1650.00,0.03,0.04,0.00,0.12,232.02,-0.13,-0.00,49.952,>
M<2024/07/29 19:46:26,1647.13,1647.13,1645.13,1648.50,0.04,0.04,0.00,0.08,231.89,0.03,0.00,49.920,>
M<2024/07/29 19:46:36,1646.47,1646.47,1644.75,1647.75,0.03,0.04,0.00,0.11,231.92,-0.06,-0.00,50.014,>
M<2024/07/29 19:46:46,1645.30,1645.30,1643.38,1647.38,0.03,0.04,-0.05,0.12,232.02,0.31,0.00,49.956,>
M<2024/07/29 19:46:56,1644.09,1644.09,1642.00,1645.63,0.03,0.04,-0.04,0.09,232.15,0.09,0.00,49.946,>
M<2024/07/29 19:47:06,1642.34,1642.35,1640.25,1643.63,0.03,0.04,-0.03,0.07,232.13,0.20,0.00,49.960,>
M<2024/07/29 19:47:16,1641.20,1641.19,1639.63,1642.75,0.03,0.04,0.00,0.07,231.97,0.25,0.00,50.034,>
M<2024/07/29 19:47:26,1639.43,1639.43,1636.38,1641.50,0.03,0.04,0.00,0.07,232.02,0.38,0.00,49.959,>
M<2024/07/29 19:47:36,1638.21,1638.21,1636.00,1639.63,0.03,0.04,0.00,0.08,232.39,0.44,0.00,49.953,>
M<2024/07/29 19:47:46,1638.11,1638.11,1635.88,1639.63,0.03,0.04,-0.05,0.08,232.30,0.34,0.00,49.960,>
M<2024/07/29 19:47:56,1636.33,1636.33,1634.25,1638.25,0.03,0.04,0.00,0.07,232.20,0.22,0.00,49.952,>
M<2024/07/29 19:48:06,1635.93,1635.93,1634.50,1636.88,0.03,0.04,-0.06,0.07,231.92,0.11,0.00,49.941,>
M<2024/07/29 19:48:16,1635.82,1635.82,1634.25,1636.88,0.03,0.04,0.00,0.08,231.91,-0.05,-0.00,49.921,>
M<2024/07/29 19:48:26,1635.12,1635.12,1633.63,1636.38,0.03,0.04,0.00,0.13,231.91,0.34,0.00,49.930,>
M<2024/07/29 19:48:36,1633.59,1633.58,1631.75,1635.00,0.03,0.04,-0.05,0.08,232.42,0.41,0.00,49.960,>
M<2024/07/29 19:48:46,1631.88,1631.88,1630.13,1633.63,0.03,0.04,0.00,0.09,232.28,-0.11,-0.00,49.957,>
M<2024/07/29 19:48:56,1630.81,1630.81,1629.38,1631.88,0.03,0.04,0.00,0.10,232.56,-0.13,-0.00,49.946,>
M<2024/07/29 19:49:06,1629.92,1629.92,1628.13,1631.25,0.03,0.04,0.00,0.07,232.82,0.10,0.00,49.954,>
M<2024/07/29 19:49:16,1628.85,1628.85,1627.63,1629.88,0.03,0.04,0.00,0.13,232.88,0.17,0.00,49.944,>
M<2024/07/29 19:49:26,1627.82,1627.82,1626.13,1629.38,0.03,0.04,0.00,0.07,232.59,0.06,0.00,49.946,>
M<2024/07/29 19:49:36,1626.44,1626.44,1624.63,1627.63,0.03,0.04,0.00,0.08,232.32,-0.15,-0.00,49.934,>
M<2024/07/29 19:49:47,1624.70,1624.70,1622.63,1626.38,0.03,0.04,0.00,0.07,232.42,-0.11,-0.00,49.945,>
M<2024/07/29 19:49:57,1623.16,1623.17,1621.50,1624.38,0.03,0.04,0.00,0.09,232.55,-0.04,-0.00,49.934,>
M<2024/07/29 19:50:07,1622.38,1622.38,1620.88,1623.63,0.03,0.04,-0.03,0.08,232.57,-0.14,-0.00,49.967,>
M<2024/07/29 19:50:17,1621.66,1621.66,1620.25,1622.88,0.03,0.03,-0.07,0.08,232.71,0.01,0.00,50.063,>
M<2024/07/29 19:50:27,1620.53,1620.52,1618.75,1621.88,0.03,0.04,0.00,0.08,232.75,-0.42,-0.00,49.922,>
M<2024/07/29 19:50:37,1619.58,1619.58,1618.13,1620.63,0.03,0.03,0.00,0.07,232.67,-0.00,-0.00,50.145,>
M<2024/07/29 19:50:47,1619.02,1619.01,1617.88,1620.00,0.03,0.03,-0.02,0.07,232.45,-0.13,-0.00,49.957,>
M<2024/07/29 19:50:57,1618.39,1618.39,1616.75,1619.75,0.03,0.03,0.00,0.13,232.82,-0.46,-0.00,49.934,>
M<2024/07/29 19:51:07,1617.66,1617.66,1616.38,1618.75,0.03,0.03,-0.03,0.07,232.68,-0.03,-0.00,49.899,>
M<2024/07/29 19:51:17,1617.09,1617.09,1615.63,1618.25,0.03,0.03,0.00,0.07,232.68,-0.02,-0.00,49.954,>
M<2024/07/29 19:51:27,1616.29,1616.29,1614.75,1617.38,0.03,0.03,0.00,0.08,232.60,-0.28,-0.00,49.938,>
M<2024/07/29 19:51:37,1615.59,1615.59,1614.38,1616.63,0.03,0.03,0.00,0.13,232.79,0.20,0.00,49.935,>
M<2024/07/29 19:51:47,1614.94,1614.94,1612.63,1616.25,0.03,0.03,0.00,0.07,232.66,-0.33,-0.00,49.907,>
M<2024/07/29 19:51:57,1614.14,1614.14,1612.63,1615.38,0.03,0.03,0.00,0.08,232.63,0.28,0.00,49.961,>
M<2024/07/29 19:52:07,1613.36,1613.35,1611.88,1614.50,0.03,0.03,0.00,0.07,233.11,0.13,0.00,49.973,>
M<2024/07/29 19:52:17,1611.92,1611.93,1610.00,1613.75,0.03,0.03,-0.05,0.07,233.06,-0.07,-0.00,49.960,>
M<2024/07/29 19:52:27,1610.83,1610.83,1609.38,1612.00,0.03,0.03,0.00,0.07,232.94,0.25,0.00,49.946,>
M<2024/07/29 19:52:37,1610.22,1610.22,1608.50,1611.50,0.03,0.03,0.00,0.11,233.01,0.13,0.00,49.957,>
M<2024/07/29 19:52:47,1609.20,1609.20,1607.88,1610.25,0.03,0.03,-0.05,0.07,232.79,0.02,0.00,49.947,>
M<2024/07/29 19:52:57,1607.98,1607.98,1606.13,1609.50,0.03,0.03,0.00,0.07,232.54,0.12,0.00,49.951,>
M<2024/07/29 19:53:07,1605.09,1605.09,1603.50,1606.63,0.03,0.03,-0.05,0.08,232.38,0.08,0.00,49.967,>
M<2024/07/29 19:53:17,1605.10,1605.10,1603.75,1606.13,0.03,0.03,0.00,0.07,232.42,0.32,0.00,49.955,>
M<2024/07/29 19:53:27,1603.54,1603.54,1601.88,1605.38,0.03,0.04,0.00,0.12,232.59,0.19,0.00,50.070,>
M<2024/07/29 19:53:37,1601.77,1601.77,1599.50,1603.50,0.03,0.04,0.00,0.09,232.69,0.03,0.00,49.972,>
M<2024/07/29 19:53:47,1599.05,1599.05,1595.50,1600.88,0.03,0.04,0.00,0.07,232.68,0.13,0.00,49.937,>
M<2024/07/29 19:53:57,1596.07,1596.07,1594.13,1597.88,0.03,0.03,0.00,0.09,232.95,-0.10,-0.00,49.977,>
M<2024/07/29 19:54:07,1594.85,1594.85,1593.25,1595.75,0.03,0.03,0.00,0.07,232.79,-0.05,-0.00,49.965,>
M<2024/07/29 19:54:17,1592.52,1592.52,1589.88,1595.00,0.03,0.04,0.00,0.07,233.17,-0.09,-0.00,49.959,>
M<2024/07/29 19:54:27,1590.83,1590.83,1588.88,1592.13,0.03,0.04,0.00,0.07,233.08,-0.35,-0.00,49.930,>
M<2024/07/29 19:54:37,1588.43,1588.42,1586.25,1590.63,0.03,0.04,0.00,0.08,232.88,-0.30,-0.00,49.957,>
M<2024/07/29 19:54:47,1586.82,1586.83,1584.25,1589.00,0.03,0.04,0.00,0.08,232.57,0.07,0.00,49.933,>
M<2024/07/29 19:54:57,1584.03,1584.02,1582.38,1585.50,0.04,0.04,0.00,0.08,232.40,0.36,0.00,49.959,>
M<2024/07/29 19:55:07,1581.81,1581.82,1580.25,1583.13,0.03,0.04,0.00,0.09,232.74,0.06,0.00,49.995,>
M<2024/07/29 19:55:17,1580.09,1580.09,1577.38,1581.88,0.04,0.04,0.00,0.08,233.01,0.35,0.00,49.956,>
M<2024/07/29 19:55:27,1577.11,1577.11,1575.13,1578.88,0.04,0.04,0.00,0.08,232.93,0.46,0.00,49.946,>
M<2024/07/29 19:55:37,1573.98,1573.98,1571.75,1576.38,0.04,0.04,-0.02,0.09,232.55,0.34,0.00,49.946,>
M<2024/07/29 19:55:47,1571.57,1571.57,1569.13,1573.38,0.04,0.04,-0.05,0.08,232.17,-0.04,-0.00,49.964,>
M<2024/07/29 19:55:57,1568.79,1568.80,1566.25,1571.25,0.04,0.04,0.00,0.08,231.96,0.22,0.00,49.966,>
M<2024/07/29 19:56:07,1565.38,1565.38,1563.25,1567.13,0.03,0.04,0.00,0.08,231.91,-0.18,-0.00,49.983,>
M<2024/07/29 19:56:17,1562.25,1562.25,1558.88,1564.63,0.03,0.04,0.00,0.07,232.07,0.34,0.00,49.986,>
M<2024/07/29 19:56:27,1556.08,1556.08,1548.38,1559.63,0.03,0.04,0.00,0.13,231.76,0.01,0.00,49.972,>
M<2024/07/29 19:56:37,1550.42,1550.42,1547.75,1552.38,0.03,0.03,0.00,0.07,231.70,0.36,0.00,49.989,>
M<2024/07/29 19:56:47,1550.06,1550.06,1546.38,1552.63,0.03,0.03,0.00,0.06,231.47,0.30,0.00,49.953,>
M<2024/07/29 19:56:57,1547.37,1547.38,1545.50,1548.63,0.02,0.03,0.00,0.12,231.52,0.41,0.00,49.983,>
M<2024/07/29 19:57:07,1546.62,1546.62,1544.00,1549.13,0.02,0.03,0.00,0.06,231.33,-0.02,-0.00,49.937,>
M<2024/07/29 19:57:17,1544.10,1544.10,1541.75,1546.13,0.02,0.03,-0.05,0.07,231.57,0.17,0.00,49.976,>
M<2024/07/29 19:57:27,1541.39,1541.39,1540.13,1542.63,0.02,0.03,0.00,0.11,231.48,0.21,0.00,49.966,>
M<2024/07/29 19:57:37,1538.59,1538.58,1535.13,1540.88,0.02,0.03,0.00,0.06,231.47,-0.47,-0.00,49.961,>
M<2024/07/29 19:57:47,1536.90,1536.90,1534.75,1538.88,0.02,0.03,-0.02,0.12,231.36,0.12,0.00,49.975,>
M<2024/07/29 19:57:57,1533.73,1533.73,1531.13,1536.13,0.02,0.03,0.00,0.07,231.37,0.38,0.00,49.955,>
M<2024/07/29 19:58:07,1531.84,1531.84,1530.13,1533.50,0.02,0.03,-0.05,0.07,231.63,0.28,0.00,49.944,>
M<2024/07/29 19:58:17,1530.82,1530.82,1528.50,1532.25,0.02,0.03,-0.04,0.06,231.59,0.30,0.00,49.955,>
M<2024/07/29 19:58:27,1527.56,1527.57,1523.50,1530.63,0.02,0.03,0.00,0.06,231.46,-0.22,-0.00,50.192,>
M<2024/07/29 19:58:37,1525.61,1525.62,1523.88,1527.88,0.02,0.03,-0.02,0.06,231.48,-0.02,-0.00,49.990,>
M<2024/07/29 19:58:47,1523.98,1523.98,1521.88,1525.38,0.02,0.02,0.00,0.05,231.95,-0.25,-0.00,49.987,>
M<2024/07/29 19:58:57,1523.45,1523.45,1520.88,1525.13,0.02,0.02,0.00,0.06,231.77,-0.15,-0.00,49.975,>
M<2024/07/29 19:59:07,1521.01,1521.01,1518.75,1523.63,0.02,0.02,-0.05,0.05,231.49,0.06,0.00,49.996,>
M<2024/07/29 19:59:17,1519.81,1519.81,1517.88,1520.88,0.02,0.02,0.00,0.06,231.41,0.00,0.00,49.989,>
M<2024/07/29 19:59:27,1518.23,1518.23,1516.38,1520.00,0.02,0.02,-0.02,0.05,231.49,0.13,0.00,49.981,>
M<2024/07/29 19:59:37,1516.81,1516.81,1515.25,1518.13,0.02,0.02,-0.02,0.05,231.75,-0.02,-0.00,49.977,>
M<2024/07/29 19:59:47,1516.63,1516.62,1515.38,1517.63,0.02,0.02,0.00,0.06,231.63,0.36,0.00,49.978,>
M<2024/07/29 19:59:57,1515.42,1515.42,1513.63,1517.00,0.02,0.02,-0.04,0.06,232.05,-0.05,-0.00,49.971,>
M<2024/07/29 20:00:07,1514.08,1514.08,1512.75,1515.25,0.02,0.02,-0.05,0.05,232.05,0.04,0.00,50.109,>
M<2024/07/29 20:00:17,1513.23,1513.23,1512.00,1514.38,0.02,0.02,-0.02,0.06,232.10,-0.02,-0.00,49.953,>
M<2024/07/29 20:00:27,1512.68,1512.68,1511.50,1513.63,0.02,0.02,-0.02,0.07,232.19,-0.02,-0.00,49.956,>
M<2024/07/29 20:00:37,1511.83,1511.82,1510.38,1513.00,0.02,0.02,-0.02,0.06,231.95,0.05,0.00,49.979,>
M<2024/07/29 20:00:47,1511.01,1511.01,1509.88,1512.13,0.02,0.02,-0.02,0.07,232.29,-0.14,-0.00,49.972,>
M<2024/07/29 20:00:57,1510.12,1510.12,1508.63,1511.00,0.02,0.02,0.00,0.06,232.40,0.08,0.00,49.969,>
M<2024/07/29 20:01:07,1509.25,1509.25,1508.13,1510.13,0.02,0.02,-0.02,0.06,232.49,0.32,0.00,50.043,>
M<2024/07/29 20:01:17,1508.78,1508.78,1507.38,1509.75,0.02,0.02,-0.04,0.05,232.87,0.34,0.00,49.961,>
M<2024/07/29 20:01:27,1508.13,1508.13,1507.00,1509.13,0.02,0.02,-0.02,0.05,232.74,0.39,0.00,49.966,>
M<2024/07/29 20:01:37,1507.56,1507.55,1506.25,1508.38,0.02,0.02,-0.06,0.09,232.82,0.07,0.00,49.968,>
M<2024/07/29 20:01:47,1507.08,1507.07,1506.00,1507.88,0.02,0.02,-0.08,0.06,233.01,-0.17,-0.00,49.952,>
M<2024/07/29 20:01:57,1506.63,1506.63,1505.38,1507.63,0.02,0.02,-0.05,0.05,232.88,-0.05,-0.00,49.968,>
M<2024/07/29 20:02:07,1506.14,1506.15,1505.00,1507.13,0.02,0.02,-0.02,0.12,232.55,0.06,0.00,50.007,>
M<2024/07/29 20:02:17,1505.69,1505.70,1504.63,1506.50,0.02,0.02,0.00,0.07,232.81,0.24,0.00,49.993,>
M<2024/07/29 20:02:27,1505.40,1505.40,1504.13,1506.25,0.02,0.02,-0.02,0.05,232.95,-0.48,-0.00,49.943,>
M<2024/07/29 20:02:37,1504.91,1504.90,1503.75,1505.75,0.02,0.02,-0.02,0.06,233.15,-0.05,-0.00,49.963,>
M<2024/07/29 20:02:47,1504.49,1504.48,1503.25,1505.63,0.02,0.02,0.00,0.05,232.82,-0.25,-0.00,49.963,>
M<2024/07/29 20:02:57,1504.05,1504.06,1502.75,1504.88,0.02,0.02,-0.02,0.06,232.71,0.14,0.00,49.983,>
M<2024/07/29 20:03:07,1503.69,1503.70,1502.63,1504.50,0.02,0.02,-0.02,0.06,232.46,0.43,0.00,49.962,>
M<2024/07/29 20:03:17,1503.28,1503.28,1502.00,1504.25,0.02,0.02,-0.02,0.06,232.58,-0.06,-0.00,49.962,>
M<2024/07/29 20:03:27,1502.85,1502.85,1501.50,1503.75,0.02,0.02,-0.02,0.05,232.65,0.26,0.00,49.979,>
M<2024/07/29 20:03:37,1502.28,1502.28,1501.00,1503.25,0.02,0.02,-0.05,0.06,232.53,0.11,0.00,49.986,>
M<2024/07/29 20:03:47,1501.84,1501.85,1500.63,1502.88,0.02,0.02,-0.04,0.09,232.75,0.05,0.00,49.952,>
M<2024/07/29 20:03:57,1501.50,1501.50,1500.25,1502.50,0.02,0.02,0.00,0.06,233.33,0.02,0.00,49.983,>
M<2024/07/29 20:04:07,1501.03,1501.02,1499.88,1502.38,0.02,0.02,0.00,0.10,233.29,0.22,0.00,50.009,>
M<2024/07/29 20:04:17,1500.56,1500.57,1499.50,1501.63,0.02,0.02,-0.02,0.05,233.31,0.42,0.00,49.978,>
M<2024/07/29 20:04:27,1500.21,1500.22,1498.88,1501.50,0.02,0.02,-0.02,0.06,233.53,0.26,0.00,49.989,>
M<2024/07/29 20:04:37,1499.69,1499.69,1498.50,1500.75,0.02,0.02,-0.02,0.06,233.40,-0.37,-0.00,49.972,>
M<2024/07/29 20:04:47,1499.14,1499.15,1498.00,1499.88,0.02,0.02,0.00,0.06,233.16,-0.01,-0.00,49.959,>
M<2024/07/29 20:04:57,1498.82,1498.83,1497.50,1499.75,0.01,0.02,-0.02,0.10,233.00,0.03,0.00,49.997,>
M<2024/07/29 20:05:07,1498.54,1498.54,1497.50,1499.50,0.01,0.02,-0.02,0.05,233.15,0.07,0.00,49.998,>
M<2024/07/29 20:05:17,1498.27,1498.27,1497.00,1499.00,0.01,0.02,-0.02,0.05,233.10,0.07,0.00,50.128,>
M<2024/07/29 20:05:27,1497.86,1497.85,1496.63,1499.00,0.02,0.02,-0.02,0.09,233.29,0.07,0.00,49.994,>
M<2024/07/29 20:05:37,1497.47,1497.46,1496.13,1498.38,0.02,0.02,-0.02,0.10,233.37,0.11,0.00,50.004,>
M<2024/07/29 20:05:47,1497.12,1497.12,1495.88,1498.00,0.01,0.02,0.00,0.06,232.74,-0.11,-0.00,49.958,>
M<2024/07/29 20:05:57,1496.73,1496.74,1495.63,1497.75,0.01,0.02,-0.06,0.14,232.82,0.06,0.00,49.976,>
M<2024/07/29 20:06:07,1496.45,1496.45,1495.38,1497.13,0.01,0.02,-0.03,0.05,232.60,-0.10,-0.00,49.973,>
M<2024/07/29 20:06:17,1496.19,1496.19,1495.13,1497.00,0.01,0.02,0.00,0.09,232.31,0.11,0.00,49.989,>
M<2024/07/29 20:06:28,1495.80,1495.80,1494.50,1496.88,0.01,0.02,-0.02,0.10,233.40,0.23,0.00,49.983,>
M<2024/07/29 20:06:38,1495.28,1495.28,1494.13,1496.13,0.01,0.02,-0.03,0.05,233.41,0.02,0.00,49.955,>
M<2024/07/29 20:06:48,1494.84,1494.85,1493.63,1495.75,0.01,0.02,-0.04,0.05,233.56,0.30,0.00,49.961,>
M<2024/07/29 20:06:58,1494.46,1494.46,1493.25,1495.63,0.01,0.02,-0.02,0.07,233.48,0.12,0.00,49.959,>
M<2024/07/29 20:07:08,1493.90,1493.89,1492.75,1494.88,0.01,0.02,-0.03,0.05,233.70,0.39,0.00,49.964,>
M<2024/07/29 20:07:18,1493.55,1493.54,1492.50,1494.38,0.01,0.02,0.00,0.13,233.87,-0.05,-0.00,49.965,>
M<2024/07/29 20:07:28,1493.30,1493.30,1492.25,1494.13,0.01,0.02,-0.02,0.05,233.77,-0.12,-0.00,49.953,>
M<2024/07/29 20:07:38,1492.98,1492.97,1492.00,1493.75,0.01,0.02,-0.02,0.06,234.11,-0.08,-0.00,49.971,>
M<2024/07/29 20:07:48,1492.67,1492.68,1491.63,1493.50,0.01,0.02,-0.02,0.05,233.84,0.25,0.00,50.111,>
M<2024/07/29 20:07:58,1492.31,1492.32,1490.88,1493.25,0.01,0.02,-0.08,0.05,233.89,0.01,0.00,49.980,>
M<2024/07/29 20:08:08,1491.91,1491.90,1490.50,1492.88,0.01,0.02,-0.02,0.06,233.68,-0.06,-0.00,50.015,>
M<2024/07/29 20:08:18,1491.51,1491.50,1490.25,1492.50,0.01,0.02,-0.07,0.05,233.78,0.49,0.00,49.984,>
M<2024/07/29 20:08:28,1491.20,1491.21,1489.88,1492.13,0.01,0.02,-0.04,0.05,234.03,0.23,0.00,49.960,>
M<2024/07/29 20:08:38,1490.87,1490.87,1489.75,1491.75,0.01,0.02,-0.05,0.05,233.85,0.12,0.00,49.967,>
M<2024/07/29 20:08:48,1490.42,1490.42,1488.63,1491.63,0.01,0.02,-0.02,0.06,234.32,-0.09,-0.00,49.934,>
M<2024/07/29 20:08:58,1489.57,1489.56,1488.13,1490.63,0.01,0.02,-0.02,0.05,234.30,-0.13,-0.00,49.970,>
M<2024/07/29 20:09:08,1489.24,1489.24,1487.50,1490.38,0.01,0.02,-0.02,0.05,234.50,-0.25,-0.00,49.937,>
M<2024/07/29 20:09:18,1489.13,1489.13,1487.88,1490.25,0.01,0.02,-0.02,0.10,234.48,0.12,0.00,49.940,>
M<2024/07/29 20:09:28,1488.68,1488.69,1487.50,1489.63,0.01,0.02,-0.02,0.08,234.33,-0.02,-0.00,49.974,>
M<2024/07/29 20:09:38,1488.35,1488.35,1487.00,1489.50,0.01,0.02,-0.02,0.05,234.60,-0.17,-0.00,49.961,>
M<2024/07/29 20:09:48,1488.05,1488.06,1486.88,1489.00,0.01,0.02,-0.02,0.05,234.80,0.14,0.00,49.954,>
M<2024/07/29 20:09:58,1487.66,1487.66,1486.50,1488.88,0.01,0.02,-0.09,0.05,234.79,0.08,0.00,49.950,>
M<2024/07/29 20:10:08,1487.16,1487.16,1486.13,1488.13,0.01,0.02,-0.04,0.07,234.86,0.05,0.00,49.993,>
M<2024/07/29 20:10:18,1486.67,1486.67,1485.38,1487.63,0.01,0.02,-0.02,0.05,234.99,0.01,0.00,50.069,>
M<2024/07/29 20:10:28,1486.20,1486.21,1485.00,1487.13,0.01,0.02,-0.02,0.10,234.90,-0.02,-0.00,49.975,>
M<2024/07/29 20:10:38,1485.86,1485.86,1484.75,1486.75,0.01,0.02,-0.02,0.06,234.92,-0.20,-0.00,49.953,>
